avg_delay_RL,avg_speed_RL,avg_delay_NPC,avg_speed_NPC,congestion(avg_occupancy_network)),avg_PMx_emission
0.032961498163615384,0.10113136612663515,0.03246756775436059,0.08116508283205282,0.001984496124031008,0.006206044402878791
0.03293866430953399,0.11211864740145032,0.0324520154159106,0.123397078959518,0.0019844961240310078,0.006103061562629197
0.032976205744379816,0.15850351482119773,0.03248049753004163,0.15020621265330214,0.001984496124031008,0.00670012539043158
0.03295841467668283,0.08364699637710514,0.032476439432058475,0.07730682613443966,0.001984496124031008,0.0065756759154268485
0.032986333310734556,0.09285058191628386,0.032504065420797236,0.11953174540660369,0.001984496124031008,0.006341765884113988
0.03302746398472535,0.058458316863314534,0.03252755766553528,0.0374911992351822,0.0019844961240310078,0.006985633998650268
0.03305170372866605,0.10484258747196716,0.03252880119510621,0.14779327070366644,0.001984496124031008,0.005871757373789616
0.03306458119979466,0.0611789272812048,0.032528526036321406,0.08179706661387984,0.0019844961240310073,0.00613705645888474
0.033125487144025835,0.025207665777067175,0.03253085552511596,0.0959486327600962,0.0019844961240310078,0.00668804146971928
0.03317302591612964,0.15398194661590428,0.03255216691640147,0.13470758071939828,0.0019844961240310078,0.006387905246409185
0.033178190493019136,0.09742440167346819,0.03252664015124842,0.1146579653465475,0.0019844961240310078,0.0062269512976584574
0.03319720801740369,0.1362886929520587,0.032525968597790327,0.14702377505259323,0.0019844961240310078,0.005910012564410878
0.03323979709718696,0.021724387421527398,0.03254013041968687,0.04157672416918411,0.0019844961240310078,0.007222262864553992
0.033241773944751675,0.12612148875182114,0.032515967957837594,0.16564079042397964,0.001984496124031008,0.005448461011352445
0.03324055608942892,0.13787875223028562,0.03251719405550077,0.10229417387611242,0.0019844961240310078,0.006457978765964457
0.03324864770123707,0.1035615890650284,0.03251438389651485,0.08503701652441356,0.0019844961240310078,0.006664579633066386
0.033259188769834115,0.1913750672014143,0.032530940204773894,0.15090512428349445,0.001984496124031008,0.005830175972362873
0.02817544749527261,0.13339822765010115,0.025567292055436217,0.08841580733104504,0.0019689922480620155,0.0061039369012852885
0.027042283898554075,0.19104001312660734,0.027413622039074673,0.09101105511620794,0.001984496124031007,0.005831386092934847
0.028358354307563834,0.24030938816335154,0.028952854175269414,0.2009797676258332,0.001984496124031007,0.005746378269436395
0.027856611479186843,0.19172481354974832,0.029019354854331672,0.1174007612589037,0.0019844961240310078,0.005567261448166891
0.028063776427959805,0.21674893033710968,0.029601014273707125,0.1618208079908368,0.0019844961240310073,0.0057315620421166434
0.028641358280803525,0.047774346712897445,0.030028834183630993,0.058192374055231956,0.0019844961240310073,0.006802675347721666
0.028802339801228597,0.1931003727192223,0.029985599084023703,0.15344062853544804,0.0019844961240310078,0.005479360422212389
0.029046154659725962,0.15062460529755337,0.03031748670562585,0.11652457055052733,0.0019844961240310078,0.006420122299825931
0.029233734507725474,0.10020085534734026,0.03022525508285399,0.08240130925631918,0.0019844961240310078,0.006327961162504817
0.029598590471106596,0.2243572422139224,0.030588792996983555,0.16905213447540812,0.001984496124031008,0.005633795729251335
0.029834358450376165,0.07958596853327381,0.030644868635663243,0.09514525063332814,0.0019689922480641527,0.006121938758662964
0.029984323053231336,0.19890489183806015,0.03080230977061406,0.14461299455622792,0.0019844961240310078,0.005822266793347558
0.03028315856896916,0.08787438726557918,0.031003877038893634,0.09926825855100038,0.0019844961240310073,0.006137246770778018
0.03016281086003627,0.2199926913653388,0.030912704684793818,0.13204642410882317,0.0019844961240310078,0.005620719938306964
0.03021261933449988,0.169268472437385,0.031084503298434187,0.11081339661857546,0.0019844961240310073,0.006298263354433592
0.030207146632568474,0.05846681546560981,0.031155512713719566,0.10083692761731061,0.001984496124031008,0.006521216057174366
0.03046308345199368,0.1905695102443581,0.03126466110901951,0.16303203517001566,0.0019844961240310078,0.005719296992592536
0.030421025003130056,0.11253932543178934,0.031240683418636606,0.11521184668119505,0.0019844961240310086,0.005624463316090044
0.030487528790108506,0.15814287268191968,0.03132246344191127,0.09586255920831208,0.0019844961240310078,0.005903907836917056
0.03064269217868238,0.13380519852132447,0.03156562864442445,0.06941166729312373,0.0019844961240310073,0.006656987110687589
0.030648479037303673,0.11377452055805033,0.03154934610076885,0.09805913918690612,0.0019844961240310078,0.005964979484737581
0.030824694905597125,0.1475842171294458,0.031634498663498996,0.11669831248040621,0.0019844961240310078,0.006599001513813397
0.030794607302355247,0.15043471660269833,0.03166571892449485,0.07735785440873919,0.0019844961240310078,0.006631493181202299
0.03096830337685823,0.12461204021659926,0.0317091378278483,0.1654008351421793,0.001984496124031008,0.005426492013692244
0.031121829619063682,0.05380970863628733,0.031693569691444365,0.09651256679049411,0.0019844961240310078,0.005536723797012636
0.03131207684298347,0.07114400096073835,0.031693910266676714,0.11490965071845663,0.0019844961240310078,0.00628872492906892
0.03157631813805207,0.08236637909269474,0.03180677071131714,0.09320830935115296,0.0019844961240310073,0.006733865357874977
0.03159386954066751,0.08873554690906216,0.031794532190635126,0.11380966666037247,0.0019844961240310078,0.006010310908990621
0.031714731031731225,0.1830763693914531,0.03185332323939676,0.13290320437036016,0.0019844961240310078,0.006285306248435822
0.03172089256727377,0.0931355828795787,0.03190203962309609,0.060779990800100124,0.0019844961240310078,0.0070031264853189674
0.031748128553156965,0.17427256215376044,0.03191862333669129,0.14690721396414377,0.0019844961240310078,0.00551461188502796
0.031738705983548526,0.11042538729922154,0.03190025869530069,0.09127257079430189,0.0019844961240310078,0.005742735244130194
0.0317817962458507,0.1143300809265356,0.03188501977930308,0.10584435116327566,0.0019844961240310086,0.0060283819557810595
0.031953199928895296,0.14722985904047833,0.03197473908124243,0.12389709236150802,0.0019844961240310078,0.006421864854933766
0.03189112889278522,0.1163887399290786,0.031924548498498594,0.16116192740064528,0.001984496124031008,0.005572751060008823
0.03198248430473638,0.1458222299353636,0.03194234375737074,0.1183679563242432,0.001984496124031008,0.0065423396268412225
0.03205395302469737,0.07653629518343848,0.0320316007912716,0.034322692805602704,0.0019844961240310078,0.007106256603316485
0.03208385497603612,0.17579620913735955,0.03202659881832874,0.16386352566841036,0.001984496124031008,0.005480440588354821
0.032108931009469086,0.07387385527145054,0.03202483102486164,0.09642830385020723,0.0019844961240310086,0.00631085963974276
0.032109337237565226,0.08516777053650722,0.0320222344754843,0.09845602137506121,0.0019844961240310078,0.0062593749483682735
0.03222753546071112,0.09607570243882659,0.03210105842625725,0.1463038088415283,0.001984496124031008,0.006767632745059931
0.03229760905581994,0.07880210252689572,0.03204539424166945,0.12079887008577318,0.0019844961240310078,0.006215500731077912
0.032356361100415724,0.11227113720954313,0.0320472615362678,0.16506435884849727,0.001984496124031008,0.006002149375923321
0.032466066355203334,0.031178380238133383,0.03206749378915902,0.05977656618159186,0.001984496124031008,0.006724527193947577
0.03249763174774348,0.10030491942148392,0.03207036028966089,0.1391736932992133,0.001984496124031007,0.006043335398126974
0.032552648722440104,0.0689753512854905,0.032086520293990006,0.10031567237788068,0.0019844961240310078,0.006390594081409566
0.032590525486904456,0.08228109400767802,0.03207681416298114,0.06128562859397573,0.0019844961240310078,0.00671598039068066
0.0326548697279991,0.20009447912867484,0.03216166108073855,0.16534602601646362,0.001984496124031008,0.005902741364138501
0.03261855978696214,0.09074273561079434,0.03212306400245556,0.12688530311633697,0.001984496124031008,0.006045684004861941
0.0326276705458144,0.18960904097439785,0.03214261207493623,0.10640499032202268,0.0019844961240310078,0.00629068339456057
0.03264175713863121,0.07969864877181713,0.03218226033915142,0.038066352631106304,0.001984496124031008,0.006673932476506289
0.03266868062066031,0.09533879529334531,0.03216447206113622,0.15331924517739817,0.0019844961240310078,0.005912431077162808
0.03272473489092711,0.13671002510500654,0.032179028266512255,0.10226142237535223,0.0019844961240310078,0.006259171788483298
0.03270366495407461,0.08219681187419708,0.032164535002057154,0.1090668738398405,0.0019844961240310078,0.006420365962182324
0.0327427541968124,0.17202910097814328,0.03218652905083098,0.16572949856544905,0.0019844961240310086,0.0057401829025204775
0.03279104831784533,0.06052611808701757,0.03217186398660751,0.09955802870492633,0.0019844961240310086,0.006635774269109364
0.03279369952859525,0.22220540224629115,0.03219103145436279,0.11992271401431061,0.001984496124031008,0.006341338124073449
0.03281407603260591,0.061960763461126916,0.032229082269474185,0.061541884655652225,0.0019844961240310078,0.006954492752919625
0.032790199309663134,0.142938105906817,0.03221882382381454,0.1053868401890888,0.001984496124031008,0.006246975729941053
0.03279125054336313,0.14065833814076245,0.03224392750004428,0.11929563176563183,0.0019844961240310078,0.00663303833436898
0.03277971110174984,0.08336098419905165,0.032229452066006706,0.09942478651578998,0.0019844961240310078,0.0062626419500209085
0.03283217519177398,0.12420038398147869,0.032249524756225244,0.1379342158517533,0.001984496124031008,0.005720366674883845
0.03282596556117457,0.08730346309041369,0.03225198550988313,0.07796853361128381,0.0019844961240310078,0.006067458946054736
0.032833858106805475,0.14976519493799198,0.03226891745716839,0.10325769966602195,0.001984496124031008,0.0063655461387115255
0.032874134194889444,0.08832916465609017,0.032298694734459996,0.06391411565329089,0.0019689922521984827,0.006946924998835241
0.0328373965778665,0.15319955751076317,0.0323178042374681,0.10790338324891423,0.0019844961240310078,0.005994747474767418
0.032831267704418535,0.15724023679948085,0.0323396909177694,0.11121217541709719,0.001984496124031008,0.006715716633850587
0.03280718484154212,0.08888103549258966,0.03234734854376645,0.0737853181589326,0.0019844961240310078,0.006621559637931234
0.03280932562338865,0.13517822799818333,0.032353303852271156,0.18991459643966746,0.001984496124031008,0.004717868310196186
0.03283516848609007,0.06750502172802372,0.03233129747911192,0.08871123337647964,0.001984496124031008,0.005463842860625751
0.0328370106716805,0.12793665511808294,0.032315312774203776,0.12141600760184044,0.001984496124031008,0.005826188991490523
0.03308894046169426,0.10140928272783244,0.032365891358351474,0.09317492515649964,0.001969344608879493,0.0070432091318300225
0.03308861675679122,0.10321884124115961,0.03235982120344566,0.10033941416251402,0.001969344608879493,0.0067727297962917495
0.032891196622066785,0.028113642279100532,0.032369366149552506,0.016375314151663198,0.0019844961240310078,0.007331204004721973
0.032997197292315546,0.07228130258090708,0.032463358421632865,0.0803863684702416,0.0019844961240310078,0.0071141524486475986
0.032967039312105983,0.13115597919943967,0.03241716595095348,0.14448189781051837,0.0019844961240310086,0.005740303374739635
0.03297403898348572,0.14771558004774635,0.03242219522966747,0.12421396431355575,0.0019844961240310086,0.006520470855751351
0.03295025019541168,0.06625884375410436,0.0324283459958806,0.08939090772826397,0.001984496124031008,0.006279680339860824
0.03296900884397214,0.17222949425127684,0.032429070646559824,0.1434405639755893,0.0019844961240310078,0.0052528164569084265
0.03297571649300472,0.10479021432714504,0.032443784298617016,0.055612770672321565,0.0019844961240310078,0.006593597185859833
0.032995919670715385,0.09914136626929165,0.03244387946498583,0.1254352571519812,0.0019844961240310078,0.006017056737218918
0.03305069546408536,0.11087858397531489,0.032468305149932104,0.11892589153764309,0.001984488297835165,0.006786092693834361
0.033027660830470956,0.1378097056655096,0.03243671080990109,0.12646750779525678,0.0019844961240310086,0.006049425373623618
0.03304390498571032,0.10486729447664161,0.03244387004033387,0.14288752430274113,0.0019844961240310086,0.006678259099446208
0.03307677977617806,0.050768608087530344,0.03242784906242759,0.05348957980576183,0.001984496124031008,0.006702207465280089
0.0330849654676921,0.16008809063608567,0.03242152987642461,0.16022383861352044,0.0019844961240310078,0.005413961916320717
0.03311913947743327,0.052427623691493445,0.03243591408199561,0.06146043291563947,0.001984496124031008,0.006642150386490283
0.033140122758644204,0.06472960766582166,0.03242386640206283,0.12620698362084487,0.0019844961240310078,0.006192087661760842
0.033175425030268504,0.13541763118271527,0.03244688594255239,0.14972832061166375,0.001984496124030959,0.006552761520285558
0.033180275348759405,0.07396482785184283,0.0324099360039899,0.14609567737322077,0.0019844961240310078,0.006223910737157045
0.033203618306601186,0.12309040392896296,0.0324077663400124,0.14902001585710495,0.001984496124031008,0.006177117408404749
0.03321950757098993,0.03674809402171071,0.03241749875472243,0.06197064687747972,0.001984496124031008,0.006769741328949931
0.03320219573874156,0.17234247479476164,0.03242308264300579,0.11359088508449894,0.001984496124031008,0.006136119496234337
0.033198017127411,0.09955495895843654,0.0324405083368492,0.06662055230728298,0.0019844961240310078,0.006732472180640286
0.03319258050536413,0.09104083226247583,0.03243296913487555,0.10198972808717535,0.0019844961240310078,0.006340542081015878
0.033219209838432386,0.20238681131438516,0.03245946126531062,0.12645557111551528,0.0019844961240310078,0.006591699516810392
0.03320484709713686,0.13735662305510787,0.032455866712093905,0.1084802910168985,0.0019844961240309596,0.006430953723235117
0.03320069685005269,0.14902306940973295,0.032461937875279824,0.1167100699246733,0.001984496124031008,0.006109401977546159
0.03322541286836402,0.018905834515177137,0.03248213658849522,0.04735376462962265,0.001984496124031008,0.006782603430435582
0.033231990502429656,0.14894128800972,0.03248760486762153,0.11215420667891776,0.001984496124031008,0.006207385952633615
