avg_delay_RL,avg_speed_RL,avg_delay_NPC,avg_speed_NPC,congestion(avg_occupancy_network)),avg_PMx_emission
0.028245204643997976,0.14166815991874127,0.02544344049850855,0.0920288698229539,0.0019689922480620164,0.006045542105553139
0.027576280748090598,0.17368003803567483,0.027357297052340045,0.10508047685516991,0.0019844961240310078,0.0058320678615264784
0.029129711459644696,0.23292216847090105,0.029065730048340437,0.18457286536057352,0.0019844961240310073,0.005863232207003709
0.02895862819949316,0.14513769861180417,0.028994855961566434,0.13221993193752682,0.001984496124031008,0.005509723279411265
0.029786806468351273,0.1549742795889021,0.02958342825301641,0.15394214026217418,0.0019844961240310078,0.0058343427563338525
0.029991569853076862,0.07152893412451766,0.03010846080152258,0.07758857986450643,0.0019844961240310078,0.0064828242850347865
0.029998777540215068,0.22399393310635243,0.03001640972663432,0.16028184826742695,0.0019844961240310078,0.005102337103937764
0.030226641296058218,0.10452446457704824,0.03045207620830745,0.09911979004713758,0.0019844961240310078,0.0066063536271102315
0.03050230876851697,0.08054598098107343,0.030389120925939202,0.10711273025791301,0.001984496124031008,0.006214010915790213
0.030835882950446872,0.2284881831731862,0.030663723726452298,0.17968886057156894,0.0019844961240310078,0.005583113250538636
0.03087424064582121,0.13118977635849258,0.030761720109152357,0.1053301059315444,0.001984496124031008,0.006066496421673292
0.03097788697981882,0.2068221720635961,0.030907238378727706,0.15154099539356733,0.001984496124031008,0.0058935091809773806
0.03130143463812883,0.07789383990546668,0.031136198596621943,0.08239686649717479,0.0019844961240310073,0.006723398702185691
0.031119267777747955,0.18391266102718118,0.03111168125328025,0.11720910659214252,0.0019844961240310078,0.0058198361034933034
0.03128733179628477,0.1726240726049977,0.03130585640359762,0.11154644896911187,0.0019844961240310078,0.006064673284986111
0.031131536493259254,0.11556991665434754,0.03137894022030649,0.07702187309661651,0.0019844961240310073,0.006334243310503419
0.03126270882664315,0.23505083590686218,0.03149782497556985,0.18444737341651898,0.0019844961240310078,0.005502659153820232
0.031082810720095062,0.11869665704412455,0.031489016949536326,0.10548080754883749,0.0019844961240310073,0.005693886649182734
0.03117144931009413,0.14518857476788824,0.031619252259488674,0.09524430588729374,0.0019844961240310078,0.006312291564438851
0.031388068584247815,0.11209044661828738,0.03179694216477238,0.08608260228824706,0.001984496124031008,0.006619845542451859
0.03146008889498813,0.10800246023590346,0.03172213596201384,0.14207707669834074,0.001984496124031008,0.005723372735461031
0.031644251938900775,0.1698389905909549,0.03178563401993754,0.11832838077002039,0.001984496124031008,0.006480273637279627
0.03164440760367566,0.05174994600906152,0.03183555951736975,0.07501008015680992,0.0019844961240310078,0.006788759690736176
0.031762242074270655,0.14061908520139632,0.03185733533674888,0.17532834983989795,0.0019844961240310078,0.0048692187679286346
0.03190084353433216,0.04811666382536692,0.03185535266925276,0.07787494731737415,0.001984496124031008,0.006081240390839361
0.031967655998307205,0.17582958253616812,0.031865858593138445,0.11042674669039827,0.0019844961240310078,0.0060559776495099
0.03209157883603536,0.09075511226829557,0.03195670922609193,0.1048466426940622,0.0019844961240310078,0.006376823085521574
0.03199425308273171,0.21898086941658856,0.031879528049158445,0.1378310210956065,0.0019844961240310078,0.00567154045945198
0.032045974860309905,0.08494884859146426,0.03187731219535932,0.16209015141530275,0.0019844961240310078,0.006065283187712184
0.03212541999419173,0.08782962090163884,0.0318712840973634,0.08738490903808938,0.0019844961240310078,0.00662726263689982
0.03219323021636476,0.1614885377290688,0.03182102776525808,0.21107710884868017,0.001984496124030959,0.005314001389426993
0.03219435144402181,0.07067767842696089,0.03179593754306191,0.08042425423042973,0.0019844961240310073,0.006167526042452028
0.032184620445709446,0.17534393472097545,0.03178874583080686,0.12932923500122673,0.0019844961240310078,0.005550047505599978
0.03225519684989465,0.09675664018809288,0.03186271794638015,0.1284729365621396,0.0019844961240310078,0.00648828052971425
0.032329003543635076,0.09125345027396944,0.031840904780016374,0.10495475153826099,0.0019844961240310086,0.006436810209781071
0.0324171020167039,0.13427426505026868,0.03185240498534821,0.1484202639039449,0.0019844961240310078,0.0060284296133616255
0.03249867166819697,0.06454329866074218,0.03188650471514852,0.052058601779640654,0.0019844961240310078,0.00707429711822013
0.03252280215325559,0.1827203777961104,0.031890237769348545,0.1751185058441193,0.0019844961240310078,0.0057441955888462405
0.03250985024070586,0.11274895512803282,0.03187184130161157,0.10904014040713006,0.0019844961240310078,0.005957405819627487
0.03248729640496391,0.11899415010340209,0.03189714469084559,0.08275005875991051,0.0019844961240310078,0.006492657177582608
0.032588973531219805,0.13233542975181525,0.03197404572624931,0.13317448844445534,0.0019844961240310078,0.006699380871053949
0.032612076664652656,0.10987522609778086,0.03194890023025764,0.1268701345152098,0.0019844961240310078,0.006169690225371934
0.03265651540319308,0.11352186853211203,0.031965224873422335,0.13461883845838052,0.001984496124031008,0.00622722856332545
0.03277126207339834,0.012424921913206528,0.031997190597839335,0.045505984140660274,0.0019844961240310078,0.006920414676262747
0.03280666645088361,0.15180022801351808,0.031997303438565765,0.14543025645035187,0.0019844961240310078,0.005987460985463727
0.03279270723711605,0.0931963536327053,0.03203674247357126,0.08675802186651786,0.0019844961240310078,0.006424833298867287
0.03276095014687311,0.10459734727647131,0.03206191980338352,0.0638061787891129,0.001984496124031008,0.006509283704633503
0.03281741616314424,0.1755864024941041,0.032138150896048615,0.1582114598292895,0.001984488297835165,0.005796079125731133
0.03277418205355887,0.13645693303231246,0.032118174403826624,0.11595909570122784,0.001984496124031008,0.005940763160659278
0.03277072930909568,0.1873641932504669,0.032137675762026564,0.11755340141718655,0.0019844961240310078,0.00614612920615354
0.032780390607906766,0.059903711344271186,0.032208144928816775,0.030319645056365026,0.0019844961240310078,0.007255714085373175
0.032754067693990446,0.1605013019360873,0.03219978762207894,0.1463419211060045,0.0019844961240310078,0.005954191225345208
0.03281665351074878,0.12883123604431762,0.03222503738238954,0.10195759509046232,0.0019844961240310078,0.0065407466700904745
0.032731162410893605,0.14213861456335658,0.03220819023972617,0.09318446465485854,0.001984496124031008,0.0061463459904210396
0.03274216188527709,0.14886220878746892,0.03223322402859042,0.14530181320132304,0.0019844961240310073,0.00574519919254881
0.032799865947098,0.06740183212891201,0.03222226180474142,0.10074605247424269,0.001984496124031008,0.0064980750468715985
0.032819073580131974,0.12804351630483088,0.03223284685185074,0.1423554628536353,0.0019844961240310078,0.0058158192714556035
0.0329059143187955,0.0463037206508573,0.0322631181152963,0.0670013768581301,0.0019844961240310078,0.00675878184506468
0.0329113302321673,0.1210782686442611,0.03224776475385508,0.13818275036404404,0.0019844961240310078,0.005636288573300116
0.032918208711338416,0.12303081093965414,0.03226832014075557,0.10804367294011161,0.0019844961240310078,0.006671223313856025
0.032947217410247046,0.036409965192238734,0.03226146639177681,0.07675866954565605,0.0019844961240310078,0.006454152792804975
0.03298445847487527,0.17946609346786724,0.032287861838311165,0.1752956129563263,0.0019844961240310078,0.0055792301118096806
0.03303157855936654,0.0673087950108165,0.03224727029648105,0.10446522261708521,0.0019844961240310078,0.005870094626656951
0.03305243194097822,0.09566007060426798,0.03225626892508893,0.12134156792665066,0.001984496124031008,0.006326759273128931
0.033121151670368915,0.05863239710772971,0.03230042104984979,0.06621304395722855,0.001984496124031008,0.006903183404346738
0.03314586700425925,0.09480447559128712,0.03227692354542208,0.12515417137251922,0.0019844961240310086,0.00603188637973467
0.033190586794327404,0.11359958837142062,0.03230168237925004,0.11203132309804346,0.001984496124031008,0.006744126377391985
0.03323038907011941,0.017576475545419912,0.032306027536404096,0.08447945190880163,0.0019844961240310078,0.0065600091928024054
0.03327174765120714,0.20141046565500642,0.0323135605921173,0.16283777186613055,0.0019844961240310078,0.005665311267020919
0.03325900026745106,0.09484319155239572,0.032307568580793616,0.07596073984903624,0.0019844961240310078,0.0057920590616781665
0.033290848699486474,0.13722148664721234,0.03232417359775988,0.12034595163295753,0.0019844961240310078,0.0062790074523734725
0.03332255491451654,0.13827437240281884,0.03237402705540997,0.08843053000698531,0.001984496124031008,0.006714584366475273
0.0332839356324752,0.19353577257567767,0.032351320420302414,0.13122622983943866,0.0019844961240310078,0.005880802872278884
0.03329928283039861,0.15141971364516124,0.032368142851364384,0.11357450858780789,0.001984496124031008,0.006197282433806219
