A0A1_0,det_A0A1_0_1,-10
A0A1_1,det_A0A1_1_1,-10
A0A1_2,det_A0A1_2_1,-10
A1B1_0,det_A1B1_0_1,-10
A1B1_1,det_A1B1_1_1,-10
A1B1_2,det_A1B1_2_1,-10
B0A0_0,det_B0A0_0_1,-10
B0A0_1,det_B0A0_1_1,-10
B0A0_2,det_B0A0_2_1,-10
B1B0_0,det_B1B0_0_1,-10
B1B0_1,det_B1B0_1_1,-10
B1B0_2,det_B1B0_2_1,-10
